source_policy,target_policy,relation
IT-PWD-021,IT-VPN-005,shared_department
IT-PWD-021,IT-VPN-006,shared_department
IT-PWD-021,IT-VPN-007,shared_department
IT-PWD-021,IT-VPN-008,shared_department
IT-PWD-021,IT-VPN-009,shared_department
IT-PWD-021,IT-VPN-010,shared_department
IT-PWD-021,IT-VPN-011,shared_department
IT-PWD-021,IT-VPN-012,shared_department
IT-PWD-021,IT-VPN-013,shared_department
IT-PWD-021,IT-VPN-014,shared_department
IT-PWD-021,IT-VPN-015,shared_department
IT-PWD-021,IT-VPN-016,shared_department
IT-PWD-021,IT-VPN-017,shared_department
IT-PWD-021,IT-VPN-018,shared_department
IT-PWD-021,IT-VPN-019,shared_department
IT-PWD-021,IT-VPN-020,shared_department
IT-PWD-021,IT-VPN-021,shared_department
IT-PWD-021,IT-VPN-022,shared_department
IT-PWD-021,IT-VPN-023,shared_department
IT-PWD-021,IT-VPN-024,shared_department
IT-PWD-021,IT-VPN-025,shared_department
IT-PWD-021,IT-SFT-001,shared_department
IT-PWD-021,IT-SFT-002,shared_department
IT-PWD-021,IT-SFT-003,shared_department
IT-PWD-021,IT-SFT-004,shared_department
IT-PWD-021,IT-SFT-005,shared_department
IT-PWD-021,IT-SFT-006,shared_department
IT-PWD-021,IT-SFT-007,shared_department
IT-PWD-021,IT-SFT-008,shared_department
IT-PWD-021,IT-SFT-009,shared_department
IT-PWD-021,IT-SFT-010,shared_department
IT-PWD-021,IT-SFT-011,shared_department
IT-PWD-021,IT-SFT-012,shared_department
IT-PWD-021,IT-SFT-013,shared_department
IT-PWD-021,IT-SFT-014,shared_department
IT-PWD-021,IT-SFT-015,shared_department
IT-PWD-021,IT-SFT-016,shared_department
IT-PWD-021,IT-SFT-017,shared_department
IT-PWD-021,IT-SFT-018,shared_department
IT-PWD-021,IT-SFT-019,shared_department
IT-PWD-021,IT-SFT-020,shared_department
IT-PWD-021,IT-SFT-021,shared_department
IT-PWD-021,IT-SFT-022,shared_department
IT-PWD-021,IT-SFT-023,shared_department
IT-PWD-021,IT-SFT-024,shared_department
IT-PWD-021,IT-SFT-025,shared_department
IT-PWD-022,IT-PWD-023,shared_department
IT-PWD-022,IT-PWD-024,shared_department
IT-PWD-022,IT-PWD-025,shared_department
IT-PWD-022,IT-VPN-001,shared_department
IT-PWD-022,IT-VPN-002,shared_department
IT-PWD-022,IT-VPN-003,shared_department
IT-PWD-022,IT-VPN-004,shared_department
IT-PWD-022,IT-VPN-005,shared_department
IT-PWD-022,IT-VPN-006,shared_department
IT-PWD-022,IT-VPN-007,shared_department
IT-PWD-022,IT-VPN-008,shared_department
IT-PWD-022,IT-VPN-009,shared_department
IT-PWD-022,IT-VPN-010,shared_department
IT-PWD-022,IT-VPN-011,shared_department
IT-PWD-022,IT-VPN-012,shared_department
IT-PWD-022,IT-VPN-013,shared_department
IT-PWD-022,IT-VPN-014,shared_department
IT-PWD-022,IT-VPN-015,shared_department
IT-PWD-022,IT-VPN-016,shared_department
IT-PWD-022,IT-VPN-017,shared_department
IT-PWD-022,IT-VPN-018,shared_department
IT-PWD-022,IT-VPN-019,shared_department
IT-PWD-022,IT-VPN-020,shared_department
IT-PWD-022,IT-VPN-021,shared_department
IT-PWD-022,IT-VPN-022,shared_department
IT-PWD-022,IT-VPN-023,shared_department
IT-PWD-022,IT-VPN-024,shared_department
IT-PWD-022,IT-VPN-025,shared_department
IT-PWD-022,IT-SFT-001,shared_department
IT-PWD-022,IT-SFT-002,shared_department
IT-PWD-022,IT-SFT-003,shared_department
IT-PWD-022,IT-SFT-004,shared_department
IT-PWD-022,IT-SFT-005,shared_department
IT-PWD-022,IT-SFT-006,shared_department
IT-PWD-022,IT-SFT-007,shared_department
IT-PWD-022,IT-SFT-008,shared_department
IT-PWD-022,IT-SFT-009,shared_department
IT-PWD-022,IT-SFT-010,shared_department
IT-PWD-022,IT-SFT-011,shared_department
IT-PWD-022,IT-SFT-012,shared_department
IT-PWD-022,IT-SFT-013,shared_department
IT-PWD-022,IT-SFT-014,shared_department
IT-PWD-022,IT-SFT-015,shared_department
IT-PWD-022,IT-SFT-016,shared_department
IT-PWD-022,IT-SFT-017,shared_department
IT-PWD-022,IT-SFT-018,shared_department
IT-PWD-022,IT-SFT-019,shared_department
IT-PWD-022,IT-SFT-020,shared_department
IT-PWD-022,IT-SFT-021,shared_department
IT-PWD-022,IT-SFT-022,shared_department
IT-PWD-022,IT-SFT-023,shared_department
IT-PWD-022,IT-SFT-024,shared_department
IT-PWD-022,IT-SFT-025,shared_department
IT-PWD-023,IT-PWD-024,shared_department
IT-PWD-023,IT-PWD-025,shared_department
IT-PWD-023,IT-VPN-001,shared_department
IT-PWD-023,IT-VPN-002,shared_department
IT-PWD-023,IT-VPN-003,shared_department
IT-PWD-023,IT-VPN-004,shared_department
IT-PWD-023,IT-VPN-005,shared_department
IT-PWD-023,IT-VPN-006,shared_department
IT-PWD-023,IT-VPN-007,shared_department
IT-PWD-023,IT-VPN-008,shared_department
IT-PWD-023,IT-VPN-009,shared_department
IT-PWD-023,IT-VPN-010,shared_department
IT-PWD-023,IT-VPN-011,shared_department
IT-PWD-023,IT-VPN-012,shared_department
IT-PWD-023,IT-VPN-013,shared_department
IT-PWD-023,IT-VPN-014,shared_department
IT-PWD-023,IT-VPN-015,shared_department
IT-PWD-023,IT-VPN-016,shared_department
IT-PWD-023,IT-VPN-017,shared_department
IT-PWD-023,IT-VPN-018,shared_department
IT-PWD-023,IT-VPN-019,shared_department
IT-PWD-023,IT-VPN-020,shared_department
IT-PWD-023,IT-VPN-021,shared_department
IT-PWD-023,IT-VPN-022,shared_department
IT-PWD-023,IT-VPN-023,shared_department
IT-PWD-023,IT-VPN-024,shared_department
IT-PWD-023,IT-VPN-025,shared_department
IT-PWD-023,IT-SFT-001,shared_department
IT-PWD-023,IT-SFT-002,shared_department
IT-PWD-023,IT-SFT-003,shared_department
IT-PWD-023,IT-SFT-004,shared_department
IT-PWD-023,IT-SFT-005,shared_department
IT-PWD-023,IT-SFT-006,shared_department
IT-PWD-023,IT-SFT-007,shared_department
IT-PWD-023,IT-SFT-008,shared_department
IT-PWD-023,IT-SFT-009,shared_department
IT-PWD-023,IT-SFT-010,shared_department
IT-PWD-023,IT-SFT-011,shared_department
IT-PWD-023,IT-SFT-012,shared_department
IT-PWD-023,IT-SFT-013,shared_department
IT-PWD-023,IT-SFT-014,shared_department
IT-PWD-023,IT-SFT-015,shared_department
IT-PWD-023,IT-SFT-016,shared_department
IT-PWD-023,IT-SFT-017,shared_department
IT-PWD-023,IT-SFT-018,shared_department
IT-PWD-023,IT-SFT-019,shared_department
IT-PWD-023,IT-SFT-020,shared_department
IT-PWD-023,IT-SFT-021,shared_department
IT-PWD-023,IT-SFT-022,shared_department
IT-PWD-023,IT-SFT-023,shared_department
IT-PWD-023,IT-SFT-024,shared_department
IT-PWD-023,IT-SFT-025,shared_department
IT-PWD-024,IT-PWD-025,shared_department
IT-PWD-024,IT-VPN-001,shared_department
IT-PWD-024,IT-VPN-002,shared_department
IT-PWD-024,IT-VPN-003,shared_department
IT-PWD-024,IT-VPN-004,shared_department
IT-PWD-024,IT-VPN-005,shared_department
IT-PWD-024,IT-VPN-006,shared_department
IT-PWD-024,IT-VPN-007,shared_department
IT-PWD-024,IT-VPN-008,shared_department
IT-PWD-024,IT-VPN-009,shared_department
IT-PWD-024,IT-VPN-010,shared_department
IT-PWD-024,IT-VPN-011,shared_department
IT-PWD-024,IT-VPN-012,shared_department
IT-PWD-024,IT-VPN-013,shared_department
IT-PWD-024,IT-VPN-014,shared_department
IT-PWD-024,IT-VPN-015,shared_department
IT-PWD-024,IT-VPN-016,shared_department
IT-PWD-024,IT-VPN-017,shared_department
IT-PWD-024,IT-VPN-018,shared_department
IT-PWD-024,IT-VPN-019,shared_department
IT-PWD-024,IT-VPN-020,shared_department
IT-PWD-024,IT-VPN-021,shared_department
IT-PWD-024,IT-VPN-022,shared_department
IT-PWD-024,IT-VPN-023,shared_department
IT-PWD-024,IT-VPN-024,shared_department
IT-PWD-024,IT-VPN-025,shared_department
IT-PWD-024,IT-SFT-001,shared_department
IT-PWD-024,IT-SFT-002,shared_department
IT-PWD-024,IT-SFT-003,shared_department
IT-PWD-024,IT-SFT-004,shared_department
IT-PWD-024,IT-SFT-005,shared_department
IT-PWD-024,IT-SFT-006,shared_department
IT-PWD-024,IT-SFT-007,shared_department
IT-PWD-024,IT-SFT-008,shared_department
IT-PWD-024,IT-SFT-009,shared_department
IT-PWD-024,IT-SFT-010,shared_department
IT-PWD-024,IT-SFT-011,shared_department
IT-PWD-024,IT-SFT-012,shared_department
IT-PWD-024,IT-SFT-013,shared_department
IT-PWD-024,IT-SFT-014,shared_department
IT-PWD-024,IT-SFT-015,shared_department
IT-PWD-024,IT-SFT-016,shared_department
IT-PWD-024,IT-SFT-017,shared_department
IT-PWD-024,IT-SFT-018,shared_department
IT-PWD-024,IT-SFT-019,shared_department
IT-PWD-024,IT-SFT-020,shared_department
IT-PWD-024,IT-SFT-021,shared_department
IT-PWD-024,IT-SFT-022,shared_department
IT-PWD-024,IT-SFT-023,shared_department
IT-PWD-024,IT-SFT-024,shared_department
IT-PWD-024,IT-SFT-025,shared_department
IT-PWD-025,IT-VPN-001,shared_department
IT-PWD-025,IT-VPN-002,shared_department
IT-PWD-025,IT-VPN-003,shared_department
IT-PWD-025,IT-VPN-004,shared_department
IT-PWD-025,IT-VPN-005,shared_department
IT-PWD-025,IT-VPN-006,shared_department
IT-PWD-025,IT-VPN-007,shared_department
IT-PWD-025,IT-VPN-008,shared_department
IT-PWD-025,IT-VPN-009,shared_department
IT-PWD-025,IT-VPN-010,shared_department
IT-PWD-025,IT-VPN-011,shared_department
IT-PWD-025,IT-VPN-012,shared_department
IT-PWD-025,IT-VPN-013,shared_department
IT-PWD-025,IT-VPN-014,shared_department
IT-PWD-025,IT-VPN-015,shared_department
IT-PWD-025,IT-VPN-016,shared_department
IT-PWD-025,IT-VPN-017,shared_department
IT-PWD-025,IT-VPN-018,shared_department
IT-PWD-025,IT-VPN-019,shared_department
IT-PWD-025,IT-VPN-020,shared_department
IT-PWD-025,IT-VPN-021,shared_department
IT-PWD-025,IT-VPN-022,shared_department
IT-PWD-025,IT-VPN-023,shared_department
IT-PWD-025,IT-VPN-024,shared_department
IT-PWD-025,IT-VPN-025,shared_department
IT-PWD-025,IT-SFT-001,shared_department
IT-PWD-025,IT-SFT-002,shared_department
IT-PWD-025,IT-SFT-003,shared_department
IT-PWD-025,IT-SFT-004,shared_department
IT-PWD-025,IT-SFT-005,shared_department
IT-PWD-025,IT-SFT-006,shared_department
IT-PWD-025,IT-SFT-007,shared_department
IT-PWD-025,IT-SFT-008,shared_department
IT-PWD-025,IT-SFT-009,shared_department
IT-PWD-025,IT-SFT-010,shared_department
IT-PWD-025,IT-SFT-011,shared_department
IT-PWD-025,IT-SFT-012,shared_department
IT-PWD-025,IT-SFT-013,shared_department
IT-PWD-025,IT-SFT-014,shared_department
IT-PWD-025,IT-SFT-015,shared_department
IT-PWD-025,IT-SFT-016,shared_department
IT-PWD-025,IT-SFT-017,shared_department
IT-PWD-025,IT-SFT-018,shared_department
IT-PWD-025,IT-SFT-019,shared_department
IT-PWD-025,IT-SFT-020,shared_department
IT-PWD-025,IT-SFT-021,shared_department
IT-PWD-025,IT-SFT-022,shared_department
IT-PWD-025,IT-SFT-023,shared_department
IT-PWD-025,IT-SFT-024,shared_department
IT-PWD-025,IT-SFT-025,shared_department
IT-VPN-001,IT-VPN-002,shared_department
IT-VPN-001,IT-VPN-003,shared_department
IT-VPN-001,IT-VPN-004,shared_department
IT-VPN-001,IT-VPN-005,shared_department
IT-VPN-001,IT-VPN-006,shared_department
IT-VPN-001,IT-VPN-007,shared_department
IT-VPN-001,IT-VPN-008,shared_department
IT-VPN-001,IT-VPN-009,shared_department
IT-VPN-001,IT-VPN-010,shared_department
IT-VPN-001,IT-VPN-011,shared_department
IT-VPN-001,IT-VPN-012,shared_department
IT-VPN-001,IT-VPN-013,shared_department
IT-VPN-001,IT-VPN-014,shared_department
IT-VPN-001,IT-VPN-015,shared_department
IT-VPN-001,IT-VPN-016,shared_department
IT-VPN-001,IT-VPN-017,shared_department
IT-VPN-001,IT-VPN-018,shared_department
IT-VPN-001,IT-VPN-019,shared_department
IT-VPN-001,IT-VPN-020,shared_department
IT-VPN-001,IT-VPN-021,shared_department
IT-VPN-001,IT-VPN-022,shared_department
IT-VPN-001,IT-VPN-023,shared_department
IT-VPN-001,IT-VPN-024,shared_department
IT-VPN-001,IT-VPN-025,shared_department
IT-VPN-001,IT-SFT-001,shared_department
IT-VPN-001,IT-SFT-002,shared_department
IT-VPN-001,IT-SFT-003,shared_department
IT-VPN-001,IT-SFT-004,shared_department
IT-VPN-001,IT-SFT-005,shared_department
IT-VPN-001,IT-SFT-006,shared_department
IT-VPN-001,IT-SFT-007,shared_department
IT-VPN-001,IT-SFT-008,shared_department
IT-VPN-001,IT-SFT-009,shared_department
IT-VPN-001,IT-SFT-010,shared_department
IT-VPN-001,IT-SFT-011,shared_department
IT-VPN-001,IT-SFT-012,shared_department
IT-VPN-001,IT-SFT-013,shared_department
IT-VPN-001,IT-SFT-014,shared_department
IT-VPN-001,IT-SFT-015,shared_department
IT-VPN-001,IT-SFT-016,shared_department
IT-VPN-001,IT-SFT-017,shared_department
IT-VPN-001,IT-SFT-018,shared_department
IT-VPN-001,IT-SFT-019,shared_department
IT-VPN-001,IT-SFT-020,shared_department
IT-VPN-001,IT-SFT-021,shared_department
IT-VPN-001,IT-SFT-022,shared_department
IT-VPN-001,IT-SFT-023,shared_department
IT-VPN-001,IT-SFT-024,shared_department
IT-VPN-001,IT-SFT-025,shared_department
IT-VPN-001,OPS-RMT-001,shared_keyword
IT-VPN-001,OPS-RMT-002,shared_keyword
IT-VPN-001,OPS-RMT-003,shared_keyword
IT-VPN-001,OPS-RMT-004,shared_keyword
IT-VPN-001,OPS-RMT-005,shared_keyword
IT-VPN-001,OPS-RMT-006,shared_keyword
IT-VPN-001,OPS-RMT-007,shared_keyword
IT-VPN-001,OPS-RMT-008,shared_keyword
IT-VPN-001,OPS-RMT-009,shared_keyword
IT-VPN-001,OPS-RMT-010,shared_keyword
IT-VPN-001,OPS-RMT-011,shared_keyword
IT-VPN-001,OPS-RMT-012,shared_keyword
IT-VPN-001,OPS-RMT-013,shared_keyword
IT-VPN-001,OPS-RMT-014,shared_keyword
IT-VPN-001,OPS-RMT-015,shared_keyword
IT-VPN-001,OPS-RMT-016,shared_keyword
IT-VPN-001,OPS-RMT-017,shared_keyword
IT-VPN-001,OPS-RMT-018,shared_keyword
IT-VPN-001,OPS-RMT-019,shared_keyword
IT-VPN-001,OPS-RMT-020,shared_keyword
IT-VPN-001,OPS-RMT-021,shared_keyword
IT-VPN-001,OPS-RMT-022,shared_keyword
IT-VPN-001,OPS-RMT-023,shared_keyword
IT-VPN-001,OPS-RMT-024,shared_keyword
IT-VPN-001,OPS-RMT-025,shared_keyword
IT-VPN-002,IT-VPN-003,shared_department
IT-VPN-002,IT-VPN-004,shared_department
IT-VPN-002,IT-VPN-005,shared_department
IT-VPN-002,IT-VPN-006,shared_department
IT-VPN-002,IT-VPN-007,shared_department
IT-VPN-002,IT-VPN-008,shared_department
IT-VPN-002,IT-VPN-009,shared_department
IT-VPN-002,IT-VPN-010,shared_department
IT-VPN-002,IT-VPN-011,shared_department
IT-VPN-002,IT-VPN-012,shared_department
IT-VPN-002,IT-VPN-013,shared_department
IT-VPN-002,IT-VPN-014,shared_department
IT-VPN-002,IT-VPN-015,shared_department
IT-VPN-002,IT-VPN-016,shared_department
IT-VPN-002,IT-VPN-017,shared_department
IT-VPN-002,IT-VPN-018,shared_department
IT-VPN-002,IT-VPN-019,shared_department
IT-VPN-002,IT-VPN-020,shared_department
IT-VPN-002,IT-VPN-021,shared_department
IT-VPN-002,IT-VPN-022,shared_department
IT-VPN-002,IT-VPN-023,shared_department
IT-VPN-002,IT-VPN-024,shared_department
IT-VPN-002,IT-VPN-025,shared_department
IT-VPN-002,IT-SFT-001,shared_department
IT-VPN-002,IT-SFT-002,shared_department
IT-VPN-002,IT-SFT-003,shared_department
IT-VPN-002,IT-SFT-004,shared_department
IT-VPN-002,IT-SFT-005,shared_department
IT-VPN-002,IT-SFT-006,shared_department
IT-VPN-002,IT-SFT-007,shared_department
IT-VPN-002,IT-SFT-008,shared_department
IT-VPN-002,IT-SFT-009,shared_department
IT-VPN-002,IT-SFT-010,shared_department
IT-VPN-002,IT-SFT-011,shared_department
IT-VPN-002,IT-SFT-012,shared_department
IT-VPN-002,IT-SFT-013,shared_department
IT-VPN-002,IT-SFT-014,shared_department
IT-VPN-002,IT-SFT-015,shared_department
IT-VPN-002,IT-SFT-016,shared_department
IT-VPN-002,IT-SFT-017,shared_department
IT-VPN-002,IT-SFT-018,shared_department
IT-VPN-002,IT-SFT-019,shared_department
IT-VPN-002,IT-SFT-020,shared_department
IT-VPN-002,IT-SFT-021,shared_department
IT-VPN-002,IT-SFT-022,shared_department
IT-VPN-002,IT-SFT-023,shared_department
IT-VPN-002,IT-SFT-024,shared_department
IT-VPN-002,IT-SFT-025,shared_department
IT-VPN-002,OPS-RMT-001,shared_keyword
IT-VPN-002,OPS-RMT-002,shared_keyword
IT-VPN-002,OPS-RMT-003,shared_keyword
IT-VPN-002,OPS-RMT-004,shared_keyword
IT-VPN-002,OPS-RMT-005,shared_keyword
IT-VPN-002,OPS-RMT-006,shared_keyword
IT-VPN-002,OPS-RMT-007,shared_keyword
IT-VPN-002,OPS-RMT-008,shared_keyword
IT-VPN-002,OPS-RMT-009,shared_keyword
IT-VPN-002,OPS-RMT-010,shared_keyword
IT-VPN-002,OPS-RMT-011,shared_keyword
IT-VPN-002,OPS-RMT-012,shared_keyword
IT-VPN-002,OPS-RMT-013,shared_keyword
IT-VPN-002,OPS-RMT-014,shared_keyword
IT-VPN-002,OPS-RMT-015,shared_keyword
IT-VPN-002,OPS-RMT-016,shared_keyword
IT-VPN-002,OPS-RMT-017,shared_keyword
IT-VPN-002,OPS-RMT-018,shared_keyword
IT-VPN-002,OPS-RMT-019,shared_keyword
IT-VPN-002,OPS-RMT-020,shared_keyword
IT-VPN-002,OPS-RMT-021,shared_keyword
IT-VPN-002,OPS-RMT-022,shared_keyword
IT-VPN-002,OPS-RMT-023,shared_keyword
IT-VPN-002,OPS-RMT-024,shared_keyword
IT-VPN-002,OPS-RMT-025,shared_keyword
IT-VPN-003,IT-VPN-004,shared_department
IT-VPN-003,IT-VPN-005,shared_department
IT-VPN-003,IT-VPN-006,shared_department
IT-VPN-003,IT-VPN-007,shared_department
IT-VPN-003,IT-VPN-008,shared_department
IT-VPN-003,IT-VPN-009,shared_department
IT-VPN-003,IT-VPN-010,shared_department
IT-VPN-003,IT-VPN-011,shared_department
IT-VPN-003,IT-VPN-012,shared_department
IT-VPN-003,IT-VPN-013,shared_department
IT-VPN-003,IT-VPN-014,shared_department
IT-VPN-003,IT-VPN-015,shared_department
IT-VPN-003,IT-VPN-016,shared_department
IT-VPN-003,IT-VPN-017,shared_department
IT-VPN-003,IT-VPN-018,shared_department
IT-VPN-003,IT-VPN-019,shared_department
IT-VPN-003,IT-VPN-020,shared_department
IT-VPN-003,IT-VPN-021,shared_department
IT-VPN-003,IT-VPN-022,shared_department
IT-VPN-003,IT-VPN-023,shared_department
IT-VPN-003,IT-VPN-024,shared_department
IT-VPN-003,IT-VPN-025,shared_department
IT-VPN-003,IT-SFT-001,shared_department
IT-VPN-003,IT-SFT-002,shared_department
IT-VPN-003,IT-SFT-003,shared_department
IT-VPN-003,IT-SFT-004,shared_department
IT-VPN-003,IT-SFT-005,shared_department
IT-VPN-003,IT-SFT-006,shared_department
IT-VPN-003,IT-SFT-007,shared_department
IT-VPN-003,IT-SFT-008,shared_department
IT-VPN-003,IT-SFT-009,shared_department
IT-VPN-003,IT-SFT-010,shared_department
IT-VPN-003,IT-SFT-011,shared_department
IT-VPN-003,IT-SFT-012,shared_department
IT-VPN-003,IT-SFT-013,shared_department
IT-VPN-003,IT-SFT-014,shared_department
IT-VPN-003,IT-SFT-015,shared_department
IT-VPN-003,IT-SFT-016,shared_department
IT-VPN-003,IT-SFT-017,shared_department
IT-VPN-003,IT-SFT-018,shared_department
IT-VPN-003,IT-SFT-019,shared_department
IT-VPN-003,IT-SFT-020,shared_department
IT-VPN-003,IT-SFT-021,shared_department
IT-VPN-003,IT-SFT-022,shared_department
IT-VPN-003,IT-SFT-023,shared_department
IT-VPN-003,IT-SFT-024,shared_department
IT-VPN-003,IT-SFT-025,shared_department
IT-VPN-003,OPS-RMT-001,shared_keyword
IT-VPN-003,OPS-RMT-002,shared_keyword
IT-VPN-003,OPS-RMT-003,shared_keyword
IT-VPN-003,OPS-RMT-004,shared_keyword
IT-VPN-003,OPS-RMT-005,shared_keyword
IT-VPN-003,OPS-RMT-006,shared_keyword
IT-VPN-003,OPS-RMT-007,shared_keyword
IT-VPN-003,OPS-RMT-008,shared_keyword
IT-VPN-003,OPS-RMT-009,shared_keyword
IT-VPN-003,OPS-RMT-010,shared_keyword
IT-VPN-003,OPS-RMT-011,shared_keyword
IT-VPN-003,OPS-RMT-012,shared_keyword
IT-VPN-003,OPS-RMT-013,shared_keyword
IT-VPN-003,OPS-RMT-014,shared_keyword
IT-VPN-003,OPS-RMT-015,shared_keyword
IT-VPN-003,OPS-RMT-016,shared_keyword
IT-VPN-003,OPS-RMT-017,shared_keyword
IT-VPN-003,OPS-RMT-018,shared_keyword
IT-VPN-003,OPS-RMT-019,shared_keyword
IT-VPN-003,OPS-RMT-020,shared_keyword
IT-VPN-003,OPS-RMT-021,shared_keyword
IT-VPN-003,OPS-RMT-022,shared_keyword
IT-VPN-003,OPS-RMT-023,shared_keyword
IT-VPN-003,OPS-RMT-024,shared_keyword
IT-VPN-003,OPS-RMT-025,shared_keyword
IT-VPN-004,IT-VPN-005,shared_department
IT-VPN-004,IT-VPN-006,shared_department
IT-VPN-004,IT-VPN-007,shared_department
IT-VPN-004,IT-VPN-008,shared_department
IT-VPN-004,IT-VPN-009,shared_department
IT-VPN-004,IT-VPN-010,shared_department
IT-VPN-004,IT-VPN-011,shared_department
IT-VPN-004,IT-VPN-012,shared_department
IT-VPN-004,IT-VPN-013,shared_department
IT-VPN-004,IT-VPN-014,shared_department
IT-VPN-004,IT-VPN-015,shared_department
IT-VPN-004,IT-VPN-016,shared_department
IT-VPN-004,IT-VPN-017,shared_department
IT-VPN-004,IT-VPN-018,shared_department
IT-VPN-004,IT-VPN-019,shared_department
IT-VPN-004,IT-VPN-020,shared_department
IT-VPN-004,IT-VPN-021,shared_department
IT-VPN-004,IT-VPN-022,shared_department
IT-VPN-004,IT-VPN-023,shared_department
IT-VPN-004,IT-VPN-024,shared_department
IT-VPN-004,IT-VPN-025,shared_department
IT-VPN-004,IT-SFT-001,shared_department
IT-VPN-004,IT-SFT-002,shared_department
IT-VPN-004,IT-SFT-003,shared_department
IT-VPN-004,IT-SFT-004,shared_department
IT-VPN-004,IT-SFT-005,shared_department
IT-VPN-004,IT-SFT-006,shared_department
IT-VPN-004,IT-SFT-007,shared_department
IT-VPN-004,IT-SFT-008,shared_department
IT-VPN-004,IT-SFT-009,shared_department
IT-VPN-004,IT-SFT-010,shared_department
IT-VPN-004,IT-SFT-011,shared_department
IT-VPN-004,IT-SFT-012,shared_department
IT-VPN-004,IT-SFT-013,shared_department
IT-VPN-004,IT-SFT-014,shared_department
IT-VPN-004,IT-SFT-015,shared_department
IT-VPN-004,IT-SFT-016,shared_department
IT-VPN-004,IT-SFT-017,shared_department
IT-VPN-004,IT-SFT-018,shared_department
IT-VPN-004,IT-SFT-019,shared_department
IT-VPN-004,IT-SFT-020,shared_department
IT-VPN-004,IT-SFT-021,shared_department
IT-VPN-004,IT-SFT-022,shared_department
IT-VPN-004,IT-SFT-023,shared_department
IT-VPN-004,IT-SFT-024,shared_department
IT-VPN-004,IT-SFT-025,shared_department
IT-VPN-004,OPS-RMT-001,shared_keyword
IT-VPN-004,OPS-RMT-002,shared_keyword
IT-VPN-004,OPS-RMT-003,shared_keyword
IT-VPN-004,OPS-RMT-004,shared_keyword
IT-VPN-004,OPS-RMT-005,shared_keyword
IT-VPN-004,OPS-RMT-006,shared_keyword
IT-VPN-004,OPS-RMT-007,shared_keyword
IT-VPN-004,OPS-RMT-008,shared_keyword
IT-VPN-004,OPS-RMT-009,shared_keyword
IT-VPN-004,OPS-RMT-010,shared_keyword
IT-VPN-004,OPS-RMT-011,shared_keyword
IT-VPN-004,OPS-RMT-012,shared_keyword
IT-VPN-004,OPS-RMT-013,shared_keyword
IT-VPN-004,OPS-RMT-014,shared_keyword
IT-VPN-004,OPS-RMT-015,shared_keyword
IT-VPN-004,OPS-RMT-016,shared_keyword
IT-VPN-004,OPS-RMT-017,shared_keyword
IT-VPN-004,OPS-RMT-018,shared_keyword
IT-VPN-004,OPS-RMT-019,shared_keyword
IT-VPN-004,OPS-RMT-020,shared_keyword
IT-VPN-004,OPS-RMT-021,shared_keyword
IT-VPN-004,OPS-RMT-022,shared_keyword
IT-VPN-004,OPS-RMT-023,shared_keyword
IT-VPN-004,OPS-RMT-024,shared_keyword
IT-VPN-004,OPS-RMT-025,shared_keyword
IT-VPN-005,IT-VPN-006,shared_department
IT-VPN-005,IT-VPN-007,shared_department
IT-VPN-005,IT-VPN-008,shared_department
IT-VPN-005,IT-VPN-009,shared_department
IT-VPN-005,IT-VPN-010,shared_department
IT-VPN-005,IT-VPN-011,shared_department
IT-VPN-005,IT-VPN-012,shared_department
IT-VPN-005,IT-VPN-013,shared_department
IT-VPN-005,IT-VPN-014,shared_department
IT-VPN-005,IT-VPN-015,shared_department
IT-VPN-005,IT-VPN-016,shared_department
IT-VPN-005,IT-VPN-017,shared_department
IT-VPN-005,IT-VPN-018,shared_department
IT-VPN-005,IT-VPN-019,shared_department
IT-VPN-005,IT-VPN-020,shared_department
IT-VPN-005,IT-VPN-021,shared_department
IT-VPN-005,IT-VPN-022,shared_department
IT-VPN-005,IT-VPN-023,shared_department
IT-VPN-005,IT-VPN-024,shared_department
IT-VPN-005,IT-VPN-025,shared_department
IT-VPN-005,IT-SFT-001,shared_department
IT-VPN-005,IT-SFT-002,shared_department
IT-VPN-005,IT-SFT-003,shared_department
IT-VPN-005,IT-SFT-004,shared_department
IT-VPN-005,IT-SFT-005,shared_department
IT-VPN-005,IT-SFT-006,shared_department
IT-VPN-005,IT-SFT-007,shared_department
IT-VPN-005,IT-SFT-008,shared_department
IT-VPN-005,IT-SFT-009,shared_department
IT-VPN-005,IT-SFT-010,shared_department
IT-VPN-005,IT-SFT-011,shared_department
IT-VPN-005,IT-SFT-012,shared_department
IT-VPN-005,IT-SFT-013,shared_department
IT-VPN-005,IT-SFT-014,shared_department
IT-VPN-005,IT-SFT-015,shared_department
IT-VPN-005,IT-SFT-016,shared_department
IT-VPN-005,IT-SFT-017,shared_department
IT-VPN-005,IT-SFT-018,shared_department
IT-VPN-005,IT-SFT-019,shared_department
IT-VPN-005,IT-SFT-020,shared_department
IT-VPN-005,IT-SFT-021,shared_department
IT-VPN-005,IT-SFT-022,shared_department
IT-VPN-005,IT-SFT-023,shared_department
IT-VPN-005,IT-SFT-024,shared_department
IT-VPN-005,IT-SFT-025,shared_department
IT-VPN-005,OPS-RMT-001,shared_keyword
IT-VPN-005,OPS-RMT-002,shared_keyword
IT-VPN-005,OPS-RMT-003,shared_keyword
IT-VPN-005,OPS-RMT-004,shared_keyword
IT-VPN-005,OPS-RMT-005,shared_keyword
IT-VPN-005,OPS-RMT-006,shared_keyword
IT-VPN-005,OPS-RMT-007,shared_keyword
