policy_id,attack_id,attack_type,category,severity,attack_applied,poisoned_hash
LEG-CMP-025,"ATT-0577,ATT-0580,ATT-0202,ATT-0576,ATT-0582","Procurement,Procurement,Visitor_Management,Procurement,Procurement","Procurement,Procurement,Visitor_Management,Procurement,Procurement","High,High,Medium,High,High",True,8e76bea813cf264c53d83c6ca48e9a3f98ec440169d8a4b16bf5bd65e5d98854
LEG-CON-001,"ATT-0580,ATT-0018,ATT-0726,ATT-0727","Procurement,Password_Management,Contract_Management,Contract_Management","Procurement,Password_Management,Contract_Management,Contract_Management","High,Critical,High,High",True,016f3110b001c3c7eda059915f036333a087d66d356eccaf10d2246a65964f2b
LEG-CON-002,"ATT-0730,ATT-0729,ATT-0053,ATT-0055","Contract_Management,Contract_Management,Password_Management,Password_Management","Contract_Management,Contract_Management,Password_Management,Password_Management","High,High,High,High",True,0176b5d37bded4f27fedb8bbe2a829fca670259a4d870d67a77f6be9907568cb
LEG-CON-003,"ATT-0017,ATT-0019,ATT-0020,ATT-0575","Password_Management,Password_Management,Password_Management,Procurement","Password_Management,Password_Management,Password_Management,Procurement","Critical,Critical,Critical,Medium",True,e3dacc5d453cf13c389bafd44ce7a09956d45d79d63d34f65ec8b5ec7431e2bc
LEG-CON-004,"ATT-0577,ATT-0733,ATT-0150","Procurement,Contract_Management,Email_Security","Procurement,Contract_Management,Email_Security","High,Medium,Medium",True,9e9032728e6aa6bb87907b9d09ed5917d6f2f72c7f7fc685fed40f5fb677cf5c
LEG-CON-005,"ATT-0148,ATT-0149,ATT-0160,ATT-0020,ATT-0159","Email_Security,Email_Security,Email_Security,Password_Management,Email_Security","Email_Security,Email_Security,Email_Security,Password_Management,Email_Security","Medium,Medium,High,Critical,High",True,e5c727b6095c6f337c7c2953054e82d6d34734a934d40221bd14233d936bebcb
LEG-CON-006,"ATT-0202,ATT-0018,ATT-0203,ATT-0566","Visitor_Management,Password_Management,Visitor_Management,Procurement","Visitor_Management,Password_Management,Visitor_Management,Procurement","Medium,Critical,Medium,High",True,be9e4f52bb036e66fb97edddb90a2e3ea896e12969510c829df0f690d31a50a0
LEG-CON-007,"ATT-0201,ATT-0593,ATT-0595,ATT-0591,ATT-0205","Visitor_Management,Procurement,Procurement,Procurement,Visitor_Management","Visitor_Management,Procurement,Procurement,Procurement,Visitor_Management","Medium,High,High,High,Medium",True,f0e3e49b794c8826b916d82de3f103b3d181801f75d607ab82ebb466f02c1310
LEG-CON-008,"ATT-0201,ATT-0581,ATT-0585","Visitor_Management,Procurement,Procurement","Visitor_Management,Procurement,Procurement","Medium,High,High",True,974d481bb6751992cc9b8c1bc1810aa4ee94506f12823b3f6616895dcfb46fb9
LEG-CON-009,"ATT-0017,ATT-0567,ATT-0016,ATT-0731,ATT-0020","Password_Management,Procurement,Password_Management,Contract_Management,Password_Management","Password_Management,Procurement,Password_Management,Contract_Management,Password_Management","Critical,High,Critical,Medium,Critical",True,1bb0afb685a05b0d3a42bbf46d51a88037a6a0b1d6150bd24dd00b3331572c1b
LEG-CON-010,"ATT-0729,ATT-0582,ATT-0584","Contract_Management,Procurement,Procurement","Contract_Management,Procurement,Procurement","High,High,High",True,dcf44270c77e5cc09006f60a2b1de5d4a1b3a6bbb0811012b9ecb788dc2b0018
LEG-CON-011,"ATT-0731,ATT-0574,ATT-0735,ATT-0734,ATT-0575","Contract_Management,Procurement,Contract_Management,Contract_Management,Procurement","Contract_Management,Procurement,Contract_Management,Contract_Management,Procurement","Medium,Medium,Medium,Medium,Medium",True,de3847425935c72ea747ff2b17f08c63d3048f8fa2190d5b13b7b532e424bea7
LEG-CON-012,"ATT-0568,ATT-0567,ATT-0580,ATT-0566","Procurement,Procurement,Procurement,Procurement","Procurement,Procurement,Procurement,Procurement","High,High,High,High",True,2548f5be74296b7ab241ff60d9e1314071de701f3c2ae85de1feffc2e2cce2c3
LEG-CON-013,"ATT-0160,ATT-0052,ATT-0159","Email_Security,Password_Management,Email_Security","Email_Security,Password_Management,Email_Security","High,High,High",True,92db1ba23e7753abb5be9e875e5aa3fd3886a4b07a02ad2de62702d2b017558d
LEG-CON-014,"ATT-0593,ATT-0175,ATT-0171","Procurement,Software_Installation,Software_Installation","Procurement,Software_Installation,Software_Installation","High,High,High",True,91d81facca50e9967f600c17859ce198af8abc0be756e9365bdc30d71c6b17b0
LEG-CON-015,"ATT-0574,ATT-0734,ATT-0735,ATT-0571","Procurement,Contract_Management,Contract_Management,Procurement","Procurement,Contract_Management,Contract_Management,Procurement","Medium,Medium,Medium,Medium",True,fa93c690fc4a71adb4ad89d1528af4b6ff87c3bd4a474cb8f7292710c8283dc3
LEG-CON-016,"ATT-0587,ATT-0054,ATT-0589,ATT-0149,ATT-0735","Procurement,Password_Management,Procurement,Email_Security,Contract_Management","Procurement,Password_Management,Procurement,Email_Security,Contract_Management","Medium,High,Medium,Medium,Medium",True,30695374c4f7026a6b5b91c489d3cae50d4e8342c922cf2e2367c7e8bc1cfd8b
LEG-CON-017,"ATT-0574,ATT-0216,ATT-0219,ATT-0016,ATT-0218","Procurement,Visitor_Management,Visitor_Management,Password_Management,Visitor_Management","Procurement,Visitor_Management,Visitor_Management,Password_Management,Visitor_Management","Medium,Medium,Medium,Critical,Medium",True,ecd89283b45eb0f6e51b4cf15675bb6dd29054970c830421a18509fdead21c01
LEG-CON-018,"ATT-0577,ATT-0584,ATT-0174,ATT-0578,ATT-0580","Procurement,Procurement,Software_Installation,Procurement,Procurement","Procurement,Procurement,Software_Installation,Procurement,Procurement","High,High,High,High,High",True,4fd876b458021b9718facb3c22a9824656a4419d4c1a3804a7cc311979cee001
LEG-CON-019,"ATT-0730,ATT-0574,ATT-0727","Contract_Management,Procurement,Contract_Management","Contract_Management,Procurement,Contract_Management","High,Medium,High",True,82567618b773093aeee8def5b4013d9dc6c23a14bbe5c9519971593e2b342a0f
LEG-CON-020,"ATT-0160,ATT-0019,ATT-0595","Email_Security,Password_Management,Procurement","Email_Security,Password_Management,Procurement","High,Critical,High",True,a4e88862bb240ef9ceef6df83bdfd3679e44e3048d5d423daf16e81b36466fc1
LEG-CON-021,"ATT-0202,ATT-0594,ATT-0567","Visitor_Management,Procurement,Procurement","Visitor_Management,Procurement,Procurement","Medium,High,High",True,3cefaa9c8c912186a9cc7d74a97226a86f845a372b2007f01b8eece8812a3d5a
LEG-CON-022,"ATT-0575,ATT-0576,ATT-0572,ATT-0218,ATT-0580","Procurement,Procurement,Procurement,Visitor_Management,Procurement","Procurement,Procurement,Procurement,Visitor_Management,Procurement","Medium,High,Medium,Medium,High",True,287461a127251bc652c66cd2601e156231e4b7dba361e76eafba369e4955e10a
LEG-CON-023,"ATT-0217,ATT-0735,ATT-0147","Visitor_Management,Contract_Management,Email_Security","Visitor_Management,Contract_Management,Email_Security","Medium,Medium,Medium",True,5308ca04830896db5e39c5677555bedd2b4d850aae95d1b9ebe5096707dc4811
LEG-CON-024,"ATT-0172,ATT-0593,ATT-0159,ATT-0595,ATT-0156","Software_Installation,Procurement,Email_Security,Procurement,Email_Security","Software_Installation,Procurement,Email_Security,Procurement,Email_Security","High,High,High,High,High",True,0376a5d09cc58db77a9b4a150911501a03b634529c75d675614c178872b65b25
LEG-CON-025,"ATT-0205,ATT-0595,ATT-0204,ATT-0592","Visitor_Management,Procurement,Visitor_Management,Procurement","Visitor_Management,Procurement,Visitor_Management,Procurement","Medium,High,Medium,High",True,685e61d8eb11a9a9edc3c00bcbe3489072a0d9d7b28e55f01e7d07eaebc17aa5
LEG-PRI-001,"ATT-0289,ATT-0277,ATT-0278,ATT-0282,ATT-0276","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Critical,Critical,Medium,Critical",True,78d843b1bc7b39fd63b543d25a1441e06e49a21d097077974300047b0a3c3f23
LEG-PRI-002,"ATT-0309,ATT-0306,ATT-0013,ATT-0307","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling","Critical,Critical,Critical,Critical",True,ed8a0529054f8a1aebb3c68d030664e8e850bfbc494e3e2eb2c2246b140800a7
LEG-PRI-003,"ATT-0284,ATT-0283,ATT-0302","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Medium,Medium,Critical",True,21889cdf2ff0945f79e84d7d13fd033168ac9b21b0eb256a17c7e0719e679155
LEG-PRI-004,"ATT-0028,ATT-0283,ATT-0311,ATT-0015","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Password_Management","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Password_Management","High,Medium,High,Critical",True,2682eb9859af0ccbf73eb98bfb313cbc5891359574de137640745242ab79a8af
LEG-PRI-005,"ATT-0291,ATT-0280,ATT-0295,ATT-0287,ATT-0292","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Medium,Critical,Medium,High,Medium",True,c1d681530782094d37d94110bc670a374c7368be38581a183763402963937abd
LEG-PRI-006,"ATT-0028,ATT-0315,ATT-0298,ATT-0312","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,High,High",True,e6dc4ecec2dd27c913775a0fce3404bbcdb5ccf4266c157ec7cc37db1316c50d
LEG-PRI-007,"ATT-0294,ATT-0302,ATT-0305,ATT-0311,ATT-0301","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Medium,Critical,Critical,High,Critical",True,415fc3ac645f87503f585efd4ee46e5a6ac3fdb0ffad946ef3c1839b0bbc3036
LEG-PRI-008,"ATT-0011,ATT-0013,ATT-0290,ATT-0287,ATT-0314","Password_Management,Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Critical,High,High,High",True,2d192948c050615a8885d6eb31c5bf828e5516af90fa13d4008933e0f87db48e
LEG-PRI-009,"ATT-0272,ATT-0014,ATT-0310,ATT-0309,ATT-0273","Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Critical,Critical,Critical,High",True,152d6a49bbfc914b7f1f78ecce941bdcce61c7a81264b0cbc21addd594bca767
LEG-PRI-010,"ATT-0286,ATT-0309,ATT-0275,ATT-0310","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Critical,High,Critical",True,63890c5b773617e21fb84ff783d5516172ab89c89bf0f66e937f11feddfd00ff
LEG-PRI-011,"ATT-0290,ATT-0283,ATT-0300,ATT-0288,ATT-0286","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Medium,High,High,High",True,a096714c280c3d7e683772341cd9ee0116b24f1a0545723d3587c598381611f6
LEG-PRI-012,"ATT-0298,ATT-0271,ATT-0299,ATT-0272,ATT-0296","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,High,High,High",True,2b469405465b04f0ede4b60eb10bb4fac50f9db4a018db51858af6c1fead57e5
LEG-PRI-013,"ATT-0026,ATT-0029,ATT-0276,ATT-0305","Password_Management,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Password_Management,Customer_Data_Handling,Customer_Data_Handling","High,High,Critical,Critical",True,0b84d87bcdfd1ebd3bb248952ed90d55e32e68378ab712a01f9b8d75752e737c
LEG-PRI-014,"ATT-0271,ATT-0282,ATT-0274,ATT-0292","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Medium,High,Medium",True,367258c2d214cb5f26491ba701c8e14b0d30ad1d3e8ffe264dc53476e5f08217
LEG-PRI-015,"ATT-0275,ATT-0271,ATT-0274","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,High",True,33c884e939d0f62747498e909640d5869e84c45bb1f2cf697a1aeb35c573082d
LEG-PRI-016,"ATT-0292,ATT-0274,ATT-0028","Customer_Data_Handling,Customer_Data_Handling,Password_Management","Customer_Data_Handling,Customer_Data_Handling,Password_Management","Medium,High,High",True,3c8bc203c154018f66aca55b5c17b7777f0fe13881eba763d61ae0833615e11e
LEG-PRI-017,"ATT-0276,ATT-0027,ATT-0308,ATT-0280","Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Critical,High,Critical,Critical",True,c52908ef52d468c690185ea9e82d1ed7a6337ac0df0cad6cdbaa400005f38b40
LEG-PRI-018,"ATT-0307,ATT-0308,ATT-0014,ATT-0287,ATT-0306","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Critical,Critical,Critical,High,Critical",True,7d9f765991cc59f1282c350b8c3298c16852dca4be296ade24cd5acf815cefa1
LEG-PRI-019,"ATT-0307,ATT-0292,ATT-0291","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Medium,Medium",True,5db966e68edac44259f38b83d0b8c96acae75e035f97699addb16d2be71e614c
LEG-PRI-020,"ATT-0278,ATT-0012,ATT-0013","Customer_Data_Handling,Password_Management,Password_Management","Customer_Data_Handling,Password_Management,Password_Management","Critical,Critical,Critical",True,2bd521ebe48000e26af8128e4fafa978eee9d674fb8de97c47a40e37f24e972e
LEG-PRI-021,"ATT-0278,ATT-0312,ATT-0295,ATT-0026,ATT-0314","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling","Critical,High,Medium,High,High",True,12b2123e57bdb923df80bb6fc418c0155f7cdca596f5e78011f9aae997a779b5
LEG-PRI-022,"ATT-0291,ATT-0304,ATT-0012,ATT-0292,ATT-0013","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Password_Management","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Password_Management","Medium,Critical,Critical,Medium,Critical",True,570ad9f02a8c644e38bf737192f5e50b687f51403aad3440185c774ee19eb860
LEG-PRI-023,"ATT-0272,ATT-0274,ATT-0277,ATT-0300","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,Critical,High",True,dbde68f53e11a514d03d8d11a95f628ce5ab015c6ac2086ed7880d1ee80f2173
LEG-PRI-024,"ATT-0029,ATT-0315,ATT-0276,ATT-0277,ATT-0275","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,Critical,Critical,High",True,0ad976a2122405dee4da2cc7ff03bf8ccd6a10b95a665d553ef111d6b8af048e
LEG-PRI-025,"ATT-0297,ATT-0308,ATT-0309","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,Critical,Critical",True,56ebf32f121b4215aac13c5d6ae1f9490e893eb77b7d6cfd8c258c8533e9ffa3
LEG-IP-001,"ATT-0741,ATT-0745,ATT-0273","Intellectual_Property,Intellectual_Property,Customer_Data_Handling","Intellectual_Property,Intellectual_Property,Customer_Data_Handling","Critical,Critical,High",True,1e591f5f53ecb6adcf1f858fd63bd67a6ebd4018a0308a8e4a2bd1b40d8d5109
LEG-IP-002,"ATT-0742,ATT-0744,ATT-0026","Intellectual_Property,Intellectual_Property,Password_Management","Intellectual_Property,Intellectual_Property,Password_Management","Critical,Critical,High",True,bb5b95ac84a36aa949156a5cca060c9c16a5aa395e8b919fb72602b80aa95123
LEG-IP-003,"ATT-0736,ATT-0013,ATT-0278,ATT-0276,ATT-0014","Intellectual_Property,Password_Management,Customer_Data_Handling,Customer_Data_Handling,Password_Management","Intellectual_Property,Password_Management,Customer_Data_Handling,Customer_Data_Handling,Password_Management","Critical,Critical,Critical,Critical,Critical",True,e6d6d6839052495816a8e3f658e7a1967e8067dc4a9a85694a73e5d45e80c3f3
LEG-IP-004,"ATT-0297,ATT-0273,ATT-0287,ATT-0290,ATT-0296","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,High,High,High",True,bfcda2c3a0f98c4a160b21e3ee5e67e561db50ece907f6d955bc04c23afc5f2b
LEG-IP-005,"ATT-0294,ATT-0274,ATT-0272,ATT-0293","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Medium,High,High,Medium",True,2bb0ef38346a5dccb74a68960b7f8e36a018bfed408beb6a5a3153c04f9c0769
LEG-IP-006,"ATT-0029,ATT-0314,ATT-0293","Password_Management,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Customer_Data_Handling","High,High,Medium",True,6c7022b41405fd8c0cc443d8f04d269efa73ecb3a6a2f03cdde60b6f1461ee7a
LEG-IP-007,"ATT-0292,ATT-0291,ATT-0308,ATT-0013","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Password_Management","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Password_Management","Medium,Medium,Critical,Critical",True,0890d21828809b943f030a8e197491370ea91cf869f29e457682e9034d4554c4
LEG-IP-008,"ATT-0015,ATT-0306,ATT-0012","Password_Management,Customer_Data_Handling,Password_Management","Password_Management,Customer_Data_Handling,Password_Management","Critical,Critical,Critical",True,14d6fadfd3237875edd1daa26666fea097b053d4de1fd349551b21b8d848cbc5
LEG-IP-009,"ATT-0294,ATT-0295,ATT-0739","Customer_Data_Handling,Customer_Data_Handling,Intellectual_Property","Customer_Data_Handling,Customer_Data_Handling,Intellectual_Property","Medium,Medium,Critical",True,5f962b752e49044c2acc8a13422a0545865d4dac508d798479e92083fe6558b8
LEG-IP-010,"ATT-0315,ATT-0285,ATT-0026,ATT-0314,ATT-0282","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","High,Medium,High,High,Medium",True,d6e2efe626bf7d3642819bda70499a42e748e099fa4c7475c8d665e7c9c5c313
LEG-IP-011,"ATT-0315,ATT-0312,ATT-0282,ATT-0303,ATT-0285","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","High,High,Medium,Critical,Medium",True,18ea5060510c09bcc07c3fb5cda5953e673173a0e001e8aa5ac8c31acd44c1f8
LEG-IP-012,"ATT-0011,ATT-0298,ATT-0299,ATT-0014,ATT-0288","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Customer_Data_Handling,Password_Management,Customer_Data_Handling","Critical,High,High,Critical,High",True,b9fa6673d90d4a0dc85dbec788db15dbce0b6fca9dbf23b441acea6b63e98642
LEG-IP-013,"ATT-0292,ATT-0294,ATT-0308,ATT-0736","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Intellectual_Property","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Intellectual_Property","Medium,Medium,Critical,Critical",True,eeecf87ea97c9cc9153d80dd2ef3802cea490cbb5758fd057bc66812f46f5f1e
LEG-IP-014,"ATT-0012,ATT-0294,ATT-0011,ATT-0291,ATT-0307","Password_Management,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Password_Management,Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Critical,Medium,Critical,Medium,Critical",True,0da47d463757bd456518c6c86a75e663e3f106f8bbf7fe2b4d876461ac404974
LEG-IP-015,"ATT-0737,ATT-0744,ATT-0740","Intellectual_Property,Intellectual_Property,Intellectual_Property","Intellectual_Property,Intellectual_Property,Intellectual_Property","Critical,Critical,Critical",True,4c0f25875765fa574f446ccb824f9ef8878f5f285c8b8c43a2deeb5677b14840
LEG-IP-016,"ATT-0296,ATT-0299,ATT-0741,ATT-0013","Customer_Data_Handling,Customer_Data_Handling,Intellectual_Property,Password_Management","Customer_Data_Handling,Customer_Data_Handling,Intellectual_Property,Password_Management","High,High,Critical,Critical",True,d695acba47822ba4e19003252b60964348c799891db169bb149ad9d3660bed1b
LEG-IP-017,"ATT-0738,ATT-0012,ATT-0011,ATT-0275","Intellectual_Property,Password_Management,Password_Management,Customer_Data_Handling","Intellectual_Property,Password_Management,Password_Management,Customer_Data_Handling","Critical,Critical,Critical,High",True,744ae7f26ce620d27892c60c35e7f3c6c87af6a40a9d8c6a197d45d99dce2035
LEG-IP-018,"ATT-0281,ATT-0285,ATT-0284","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Medium,Medium,Medium",True,6cffc2a46035f9ac740c603aac02245354eaac46391067b8b6ed495f50d3e166
LEG-IP-019,"ATT-0300,ATT-0011,ATT-0298","Customer_Data_Handling,Password_Management,Customer_Data_Handling","Customer_Data_Handling,Password_Management,Customer_Data_Handling","High,Critical,High",True,b6604c1318399360489d4ce80a2d4477963ebd0e62667e13144a03aff34acb17
LEG-IP-020,"ATT-0274,ATT-0015,ATT-0291,ATT-0292","Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Password_Management,Customer_Data_Handling,Customer_Data_Handling","High,Critical,Medium,Medium",True,620f805364e4f8e95f41aa44fd0f762ac50ce9bb97b691d4ef671a6745035b5d
LEG-IP-021,"ATT-0303,ATT-0287,ATT-0304,ATT-0302,ATT-0305","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,High,Critical,Critical,Critical",True,bc57faa1540ca03a646e0f526a284fd35d059b6082a7ad5c604b6e5d0f93892f
LEG-IP-022,"ATT-0306,ATT-0284,ATT-0309","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling","Critical,Medium,Critical",True,8cde1b13a05d1d546b80742e0360fbbf68e13522adbd66049663e8478e1e6d99
LEG-IP-023,"ATT-0293,ATT-0295,ATT-0292,ATT-0744,ATT-0743","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Intellectual_Property,Intellectual_Property","Customer_Data_Handling,Customer_Data_Handling,Customer_Data_Handling,Intellectual_Property,Intellectual_Property","Medium,Medium,Medium,Critical,Critical",True,78b9e39158cb586fc2498b829022eeb7355954268429bc43b6bcb0b47e4b5d77
LEG-IP-024,"ATT-0272,ATT-0030,ATT-0743,ATT-0311,ATT-0313","Customer_Data_Handling,Password_Management,Intellectual_Property,Customer_Data_Handling,Customer_Data_Handling","Customer_Data_Handling,Password_Management,Intellectual_Property,Customer_Data_Handling,Customer_Data_Handling","High,High,Critical,High,High",True,641a60d03b12ad0b981350da63895495d7507e7efa5e735e2d674823fcace759
LEG-IP-025,"ATT-0741,ATT-0743,ATT-0745,ATT-0744,ATT-0742","Intellectual_Property,Intellectual_Property,Intellectual_Property,Intellectual_Property,Intellectual_Property","Intellectual_Property,Intellectual_Property,Intellectual_Property,Intellectual_Property,Intellectual_Property","Critical,Critical,Critical,Critical,Critical",True,523bd7e83500607501c6b3fd45e468a4cd66372f93334ce64fbb4516e55c5da6
LEG-VEN-001,"ATT-0220,ATT-0582,ATT-0577","Visitor_Management,Procurement,Procurement","Visitor_Management,Procurement,Procurement","Medium,High,High",True,2a8d85e62283c8d8d3683b44bfd743cea4b5436c4f20332283e8c22a8a41a1e0
LEG-VEN-002,"ATT-0574,ATT-0219,ATT-0216,ATT-0575,ATT-0217","Procurement,Visitor_Management,Visitor_Management,Procurement,Visitor_Management","Procurement,Visitor_Management,Visitor_Management,Procurement,Visitor_Management","Medium,Medium,Medium,Medium,Medium",True,c6695b5c59548decd1ae489b22661f5cf43de8a7ecee03561ed0e97c7d650c52
LEG-VEN-003,"ATT-0054,ATT-0175,ATT-0585,ATT-0052","Password_Management,Software_Installation,Procurement,Password_Management","Password_Management,Software_Installation,Procurement,Password_Management","High,High,High,High",True,6dff1c8580cea96742692ee50aba97c329522ff9cda6bcfa8a0f5e2df240a1ff
LEG-VEN-004,"ATT-0581,ATT-0582,ATT-0585,ATT-0584","Procurement,Procurement,Procurement,Procurement","Procurement,Procurement,Procurement,Procurement","High,High,High,High",True,ccaf009f61712cb0cc8272e172e0106950d1df2d7145ddda8e980fbf23cdfeae
LEG-VEN-005,"ATT-0054,ATT-0051,ATT-0055","Password_Management,Password_Management,Password_Management","Password_Management,Password_Management,Password_Management","High,High,High",True,d800d582d1938b81d53c070037e20ae43657644ec050bb49b4ac0e3e62a8066c
LEG-VEN-006,"ATT-0216,ATT-0218,ATT-0588,ATT-0586,ATT-0589","Visitor_Management,Visitor_Management,Procurement,Procurement,Procurement","Visitor_Management,Visitor_Management,Procurement,Procurement,Procurement","Medium,Medium,Medium,Medium,Medium",True,31c0ff1f6c53ae137a9edacb9845b6c1c6fe0dc001f32cd7b81233a0fbf81e23
LEG-VEN-007,"ATT-0718,ATT-0719,ATT-0717,ATT-0205,ATT-0203","Vendor_Management,Vendor_Management,Vendor_Management,Visitor_Management,Visitor_Management","Vendor_Management,Vendor_Management,Vendor_Management,Visitor_Management,Visitor_Management","High,High,High,Medium,Medium",True,7363105cab4c49c86703575f8971df655a67422ad1a910fffd4f39afeb3d9ab2
LEG-VEN-008,"ATT-0175,ATT-0569,ATT-0174,ATT-0171","Software_Installation,Procurement,Software_Installation,Software_Installation","Software_Installation,Procurement,Software_Installation,Software_Installation","High,High,High,High",True,2da96ce2e5b8e13c855d47d313e0601ae6aa867e737b7206b4825e4a2418f76e
